INFO - program start
INFO - get the start page to medicare australia
INFO - Wait until the element with the id appName is found
INFO - Element found
INFO - click on element
INFO - success
INFO - Find the dropdown for "Show" and select "services"
INFO - Find the dropdown for "as" and select "count"
INFO - Find the dropdown for "Report format" and select "by state (00)"
INFO - Finf the dropdown for "Time period" and select "in financial years"
INFO - Find the dropdown for "Start date" and select "July 202"
INFO - Find the dropdown for "End date" and select The last item
INFO - Click 'create report' button
INFO - All options successfully selected and report creation started
INFO - clean up csv
INFO - Start to get the subgroup links
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Convert to DataFrame
INFO -                           Group                      Subgroup  ITEMS    NSW    VIC    QLD   SA   WA  TAS  ACT  NT  TOTAL
0   I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61303      0      0      0    1    0    0    0   0      1
1   I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61307      1     -1      0    0    0    0    0   0      0
2   I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61310    200     96    114    1    0   11    6   0    428
3   I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61313  1,610  1,233    225  400  124  245  263  23  4,123
4   I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61314    364    448      2    3    4    3    9   1    834
..                          ...                           ...    ...    ...    ...    ...  ...  ...  ...  ...  ..    ...
63  I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61480  2,604  1,806  1,341  354  213  112   98  33  6,561
64  I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61485     82     22     20    1    9    2    0   0    136
65  I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61495     56    103     59  106    0   16   25   0    365
66  I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61499    100     81     17   18   51    2    6   0    275
67  I4 Nuclear Medicine Imaging  1 Nuclear Medicine - Non PET  61650      2      0      3    0    0    0    1   0      6

[68 rows x 12 columns]
INFO - write into the csv
INFO - Switch back to the main page
INFO - Wait for the main page to load
INFO - Execute JavaScript code that invokes the function present in the href attribute
INFO - Extract group and subgroup information
INFO - set header:
INFO - Prepare a list to hold all rows
INFO - For each pair of rows, extract all the th and td elements
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
